geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,competitor_sales_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population
Geo1,31 May 2021,670512,68122,0,794471,872300,0.301208,-0.75839,4916.679,656.78,0,6191.186,6796.884,176927,2.686724,1634600,0.020011,199816.9
Geo1,07 June 2021,140461,429724,0,677616,87092,-0.3873,2.015839,1029.962,4143.068,0,5280.554,678.6132,484184,0.062236,4176102,0.019918,199816.9
Geo1,14 June 2021,201198,186865,0,664730,804040,0.168849,-0.2591,1475.329,1801.609,0,5180.135,6265.008,146623,0.389991,2224884,0.019971,199816.9
Geo1,21 June 2021,7202,408307,0,114326,8323,-1.19989,-0.51858,52.81027,3936.582,0,890.9243,64.85208,0,1.017774,5028103,0.01986,199816.9
Geo1,28 June 2021,184127,85350,293600,1220922,896192,3.924682,-0.79693,1350.152,822.8792,2181.72,9514.45,6983.049,566004,0.932646,714337,0.020024,199816.9
Geo1,05 July 2021,329011,428863,306166,1216659,1059273,1.103021,1.446639,2412.546,4134.768,2275.096,9481.23,8253.762,1012480,1.232073,3178566,0.019901,199816.9
Geo1,12 July 2021,440854,0,0,196761,89816,0.586066,-1.85282,3232.66,0,0,1533.327,699.8383,0,0,2449963,0.019991,199816.9
Geo1,19 July 2021,130254,4645,0,428038,85168,-0.95562,0.064062,955.1165,44.78352,0,3335.632,663.6215,0,0,5694115,0.020012,199816.9
Geo1,26 July 2021,171485,443899,10215,528000,812299,0.915192,0.596064,1257.452,4279.733,75.90689,4114.62,6329.362,262055,0,2297831,0.020127,199816.9
Geo1,02 August 2021,149777,266780,131761,675799,787984,1.207658,-1.15917,1098.273,2572.088,979.1061,5266.394,6139.901,188305,0,644770.6,0.019899,199816.9
Geo1,09 August 2021,875489,217426,0,1107609,118683,-0.91658,0.353118,6419.718,2096.254,0,8631.42,924.7675,70414,1.738964,4763591,0.020104,199816.9
Geo1,16 August 2021,0,0,0,1014696,445693,1.937835,-1.0735,0,0,0,7907.364,3472.801,0,0.244223,1776924,0.020109,199816.9
Geo1,23 August 2021,580878,19250,0,664534,460756,-0.26374,-1.9054,4259.418,185.5937,0,5178.607,3590.17,0,1.248302,3022465,0.02014,199816.9
Geo1,30 August 2021,922491,846140,701953,1455221,810291,1.589969,0.881526,6764.371,8157.832,5216.16,11340.31,6313.716,682946,2.845653,1649395,0.019944,199816.9
Geo1,06 September 2021,228813,0,0,165314,462878,-0.77308,-2.10501,1677.822,0,0,1288.266,3606.705,0,0,3383508,0.02007,199816.9
Geo1,13 September 2021,182205,121904,0,714362,228396,-0.41888,-0.50101,1336.059,1175.305,0,5566.909,1779.642,0,0,2847641,0.020061,199816.9
Geo1,20 September 2021,349956,0,0,594184,0,-1.06774,-1.32559,2566.131,0,0,4630.381,0,0,0,5230759,0.020165,199816.9
Geo1,27 September 2021,331518,82031,0,411302,438223,0.600622,0.875107,2430.93,790.8799,0,3205.211,3414.595,192972,0,3597991,0.020034,199816.9
Geo1,04 October 2021,413998,371219,294810,1201048,521389,1.021707,1.359673,3035.733,3579.008,2190.711,9359.575,4062.617,399490,0.194022,2233914,0.019991,199816.9
Geo1,11 October 2021,637767,713333,400377,1354237,903969,0.145229,1.777248,4676.569,6877.409,2975.171,10553.35,7043.647,860451,2.131112,3673188,0.020083,199816.9
Geo1,18 October 2021,605945,426998,230080,687892,392842,-0.0691,-0.33269,4443.227,4116.787,1709.707,5360.632,3060.99,0,1.700229,4050002,0.020134,199816.9
Geo1,25 October 2021,305865,247087,187951,940760,748738,2.417582,-0.02804,2242.823,2382.223,1396.65,7331.192,5834.101,163126,0,810369.5,0.020063,199816.9
Geo1,01 November 2021,553075,0,0,428765,0,-0.64325,-0.1362,4055.546,0,0,3341.297,0,0,0,4008362,0.02004,199816.9
Geo1,08 November 2021,351441,195649,0,314429,6798,-1.65429,1.87182,2577.02,1886.297,0,2450.295,52.96941,690017,0,5701713,0.020082,199816.9
Geo1,15 November 2021,334114,279714,28792,818129,114330,0.090797,0.948783,2449.966,2696.788,213.9512,6375.549,890.8492,68225,0.11066,2901419,0.019667,199816.9
Geo1,22 November 2021,959141,535036,542297,1478473,1038126,1.707315,2.361987,7033.116,5158.406,4029.768,11521.5,8088.986,768535,0.955066,1227682,0.019984,199816.9
Geo1,29 November 2021,478566,0,339716,1192147,613895,1.070981,0.989859,3509.192,0,2524.404,9290.211,4783.416,579178,1.281924,2567803,0.020115,199816.9
Geo1,06 December 2021,361181,0,0,0,380135,-0.94544,-0.84013,2648.44,0,0,0,2961.978,0,0.717191,4866879,0.02005,199816.9
Geo1,13 December 2021,400224,641946,536645,1386076,624494,-0.70099,3.103804,2934.732,6189.15,3987.769,10801.47,4866.002,540989,3.024128,3604360,0.020144,199816.9
Geo1,20 December 2021,473911,0,0,147928,0,-1.704,-0.19721,3475.058,0,0,1152.779,0,21285,0,3611838,0.020063,199816.9
Geo1,27 December 2021,660190,0,272575,847647,871736,-0.83948,0.273529,4840.991,0,2025.484,6605.578,6792.49,671448,4.028789,5514303,0.020015,199816.9
Geo1,03 January 2022,48943,415735,222962,851076,972554,1.593013,0.897946,358.8855,4008.198,1656.814,6632.299,7578.055,585708,0.018774,3162691,0.019922,199816.9
Geo1,10 January 2022,746498,332468,0,941443,558286,-0.05693,0.691487,5473.863,3205.401,0,7336.515,4350.115,71098,0.709582,4680507,0.019989,199816.9
Geo1,17 January 2022,378651,0,400526,1326041,904918,2.198588,-1.62715,2776.543,0,2976.279,10333.63,7051.041,263591,2.3069,1629146,0.019832,199816.9
Geo1,24 January 2022,587098,348852,106239,1044342,359301,1.460584,1.322219,4305.027,3363.363,789.454,8138.391,2799.642,151805,0,1694773,0.020074,199816.9
Geo1,31 January 2022,254080,0,541464,1332884,709927,2.744052,1.095894,1863.098,0,4023.578,10386.95,5531.689,563701,0.043197,847435.8,0.020039,199816.9
Geo1,07 February 2022,592542,360246,110410,1114425,0,0.983451,0.684855,4344.946,3473.215,820.4484,8684.536,0,299006,1.289366,2476350,0.01996,199816.9
Geo1,14 February 2022,729495,16633,0,671096,0,-2.02876,0.71263,5349.185,160.3626,0,5229.744,0,774919,0.427478,5592359,0.019903,199816.9
Geo1,21 February 2022,76646,431403,0,665414,102758,0.500278,-0.64571,562.0239,4159.256,0,5185.465,800.6813,0,0.908965,2055109,0.019963,199816.9
Geo1,28 February 2022,742707,94122,0,0,0,-2.08132,-0.55684,5446.065,907.452,0,0,0,12184,0,4589164,0.019953,199816.9
Geo1,07 March 2022,528956,476133,0,175246,279559,-0.6322,0.656881,3878.688,4590.508,0,1365.664,2178.299,178652,0,4801633,0.019776,199816.9
Geo1,14 March 2022,68698,234571,31337,224827,224361,0.486189,-1.05758,503.7434,2261.553,232.8629,1752.041,1748.201,249906,0,2611909,0.02013,199816.9
Geo1,21 March 2022,22395,0,0,247260,0,-1.55098,-1.64823,164.2163,0,0,1926.858,0,0,0.27414,5086798,0.020098,199816.9
Geo1,28 March 2022,0,0,0,0,0,-1.74681,-2.55692,0,0,0,0,0,164968,0,4309861,0.020112,199816.9
Geo1,04 April 2022,399741,0,0,485581,0,-2.74553,0.982494,2931.19,0,0,3784.055,0,262651,0,4461331,0.019926,199816.9
Geo1,11 April 2022,368708,142852,0,949354,179142,-1.59771,2.385806,2703.634,1377.269,0,7398.165,1395.859,530685,0,4185907,0.020018,199816.9
Geo1,18 April 2022,252039,0,0,913912,429490,1.359866,-0.89038,1848.132,0,0,7121.971,3346.548,105188,0,484031.2,0.020127,199816.9
Geo1,25 April 2022,73266,0,0,619856,90840,-0.91581,-0.47464,537.2393,0,0,4830.439,707.8173,0,0.802489,5584217,0.019919,199816.9
Geo1,02 May 2022,547278,42705,0,304171,104475,1.140538,-1.41142,4013.038,411.7288,0,2370.356,814.0599,0,0.359656,3817459,0.019996,199816.9
Geo1,09 May 2022,341685,291546,293614,1082589,755320,1.030582,1.283713,2505.481,2810.863,2181.824,8436.443,5885.387,276770,0.002096,2724970,0.020082,199816.9
Geo1,16 May 2022,304048,89325,0,841271,423622,0.378754,-0.78726,2229.5,861.203,0,6555.891,3300.825,0,0.368293,2758046,0.020183,199816.9
Geo1,23 May 2022,31755,124603,44767,305986,578351,1.275302,-0.90919,232.8506,1201.326,332.6602,2384.5,4506.46,15341,0,2187744,0.019956,199816.9
Geo1,30 May 2022,652790,317637,385740,1041890,0,0.128048,1.890418,4786.729,3062.412,2866.405,8119.283,0,504610,0,2111353,0.020033,199816.9
Geo1,06 June 2022,435549,154680,0,177168,329724,-1.41798,-0.49189,3193.76,1491.306,0,1380.642,2569.18,241112,0.082591,5003043,0.020195,199816.9
Geo1,13 June 2022,796715,0,0,191989,170278,-0.81454,0.109811,5842.09,0,0,1496.14,1326.791,175312,1.578084,3310049,0.019941,199816.9
Geo1,20 June 2022,0,278551,0,252955,0,-0.44864,-1.27314,0,2685.575,0,1971.238,0,0,0,5508775,0.019951,199816.9
Geo1,27 June 2022,199678,22796,0,460586,176891,-1.19207,-2.10083,1464.184,219.7815,0,3589.273,1378.319,148281,1.960422,6799050,0.019953,199816.9
Geo1,04 July 2022,47299,0,0,302943,113771,-1.34933,0.165909,346.8305,0,0,2360.787,886.4936,0,0.422494,5109619,0.020198,199816.9
Geo1,11 July 2022,0,0,0,561604,258506,-0.46503,-1.98856,0,0,0,4376.491,2014.256,301828,1.897139,3624247,0.019973,199816.9
Geo1,18 July 2022,111850,756846,0,430460,345471,-1.46754,0.23185,820.165,7296.928,0,3354.506,2691.879,0,0,6737750,0.019858,199816.9
Geo1,25 July 2022,51433,0,0,0,0,-0.41162,-1.42878,377.144,0,0,0,0,0,0,4610986,0.020014,199816.9
Geo1,01 August 2022,607513,333207,461514,1005010,557683,0.969583,0.519939,4454.725,3212.526,3429.476,7831.882,4345.417,645031,0.830426,3934973,0.020005,199816.9
Geo1,08 August 2022,206333,0,0,0,167901,0.038622,-1.06285,1512.983,0,0,0,1308.27,0,0,2730404,0.020046,199816.9
Geo1,15 August 2022,155081,326503,0,602365,85078,0.010166,0.754644,1137.166,3147.891,0,4694.134,662.9202,451130,0,1979000,0.019758,199816.9
Geo1,22 August 2022,301076,227862,272325,1254991,319915,-0.02639,1.36827,2207.707,2196.87,2023.627,9779.945,2492.75,603873,1.257089,3462178,0.019893,199816.9
Geo1,29 August 2022,167983,62223,0,351035,343437,-1.13099,-0.60317,1231.773,599.9064,0,2735.56,2676.031,170061,0,4735009,0.020107,199816.9
Geo1,05 September 2022,0,483841,0,835366,147215,0.11988,-0.47277,0,4664.823,0,6509.874,1147.086,0,1.195947,4493491,0.01986,199816.9
Geo1,12 September 2022,6222,301735,0,741516,259768,-0.44015,-0.52215,45.6242,2909.097,0,5778.516,2024.089,0,0,4263836,0.02016,199816.9
Geo1,19 September 2022,345022,334192,383470,942760,366350,1.61255,1.141944,2529.951,3222.023,2849.537,7346.778,2854.567,569186,0,772547.8,0.019843,199816.9
Geo1,26 September 2022,196581,38692,46458,1170007,78064,0.826548,0.296579,1441.474,373.0385,345.2259,9117.678,608.2678,0,0.090629,2394580,0.019742,199816.9
Geo1,03 October 2022,723891,145767,0,755931,527539,-1.03333,0.229282,5308.092,1405.373,0,5890.85,4110.537,376288,1.822931,4223223,0.01991,199816.9
Geo1,10 October 2022,899785,458371,624423,1116590,872478,3.066025,1.146223,6597.875,4419.261,4640.04,8701.408,6798.272,260087,0,862144.8,0.019827,199816.9
Geo1,17 October 2022,424270,199736,802331,1125074,744362,2.000359,0.018626,3111.054,1925.701,5962.061,8767.522,5800.003,656173,1.784826,905067.4,0.020051,199816.9
Geo1,24 October 2022,228421,270571,368815,1114918,832327,1.186626,1.782054,1674.948,2608.638,2740.637,8688.378,6485.419,655125,0,904597.1,0.020003,199816.9
Geo1,31 October 2022,246033,382336,0,355925,23229,0.289799,-1.11898,1804.092,3686.19,0,2773.667,180.9983,91970,0.517562,4695805,0.019849,199816.9
Geo1,07 November 2022,297505,8342,157042,843058,656028,1.955777,-0.5423,2181.522,80.42716,1166.967,6569.816,5111.712,41368,0.261016,679887.6,0.019927,199816.9
Geo1,14 November 2022,528171,369158,358027,1353866,879110,2.54976,1.582869,3872.932,3559.138,2660.471,10550.46,6849.947,779251,1.282552,886984.4,0.019965,199816.9
Geo1,21 November 2022,649952,234628,206378,1275311,468097,0.287537,0.561945,4765.918,2262.103,1533.579,9938.295,3647.371,661678,2.208249,3491271,0.019988,199816.9
Geo1,28 November 2022,575486,173954,177650,1123694,690795,1.85658,0.758906,4219.879,1677.131,1320.104,8756.768,5382.613,337250,0,858483.6,0.020096,199816.9
Geo1,05 December 2022,380992,435443,273893,897910,402297,0.366144,0.750184,2793.709,4198.207,2035.278,6997.27,3134.663,186239,0.858506,2460137,0.019974,199816.9
Geo1,12 December 2022,0,0,0,165984,29500,-0.39267,-2.68469,0,0,0,1293.487,229.8614,0,0,4338101,0.020099,199816.9
Geo1,19 December 2022,97576,10315,13768,502673,0,-0.97005,-0.92442,715.4978,99.4493,102.309,3917.251,0,0,1.220953,4632201,0.019875,199816.9
Geo1,26 December 2022,601295,368557,69228,837768,175638,0.224485,0.251081,4409.13,3553.343,514.428,6528.592,1368.556,0,0.859257,3078409,0.020103,199816.9
Geo1,02 January 2023,930344,129583,17559,628958,543145,0.781962,-1.42222,6821.955,1249.34,130.4796,4901.37,4232.138,0,2.114701,2298018,0.019889,199816.9
Geo1,09 January 2023,0,306746,0,433804,151714,0.341619,-0.49374,0,2957.409,0,3380.565,1182.142,350647,0,3785497,0.020096,199816.9
Geo1,16 January 2023,204651,12138,0,391504,0,-1.11724,-0.49313,1500.649,117.0253,0,3050.928,0,1828,0,5821458,0.020045,199816.9
Geo1,23 January 2023,151814,0,0,716301,709380,0.939379,-0.25179,1113.21,0,0,5582.02,5527.426,28830,0,3178742,0.020079,199816.9
Geo1,30 January 2023,255770,358605,0,403582,301328,0.207124,-0.47995,1875.491,3457.394,0,3145.05,2347.921,0,0,3252781,0.019933,199816.9
Geo1,06 February 2023,0,0,0,415703,127099,0.216451,-0.74457,0,0,0,3239.507,990.3442,359973,0.19615,3005144,0.020146,199816.9
Geo1,13 February 2023,529825,334107,0,0,511030,-0.72204,-0.38202,3885.06,3221.203,0,0,3981.9,0,0,3367665,0.020066,199816.9
Geo1,20 February 2023,0,266352,121496,504261,302848,1.609287,-0.20223,0,2567.961,902.8276,3929.626,2359.765,0,0,502845.1,0.020053,199816.9
Geo1,27 February 2023,221877,0,0,887936,327413,0.006297,-0.39827,1626.963,0,0,6919.544,2551.173,407824,0.967601,3073361,0.020033,199816.9
Geo1,06 March 2023,479273,0,0,10818,384451,0.66626,-1.24528,3514.376,0,0,84.30295,2995.608,63323,0,2500771,0.019893,199816.9
Geo1,13 March 2023,285361,0,0,293675,73,-2.46252,-2.19908,2092.473,0,0,2288.563,0.56881,0,1.037516,6923140,0.02008,199816.9
Geo1,20 March 2023,112471,0,0,153269,108681,-1.56956,-0.28356,824.7187,0,0,1194.401,846.8328,95271,0,2740982,0.020036,199816.9
Geo1,27 March 2023,181511,144288,0,583897,298066,-1.66502,0.266674,1330.97,1391.114,0,4550.216,2322.504,39777,0,4338293,0.020008,199816.9
Geo1,03 April 2023,28344,174635,0,806387,224933,-0.15625,-0.15495,207.8387,1683.697,0,6284.045,1752.658,0,0,2764389,0.01999,199816.9
Geo1,10 April 2023,867442,85100,0,984390,379131,-1.1205,0.704489,6360.712,820.4688,0,7671.194,2954.155,617199,2.076887,4359433,0.02007,199816.9
Geo1,17 April 2023,274907,0,0,803707,454228,-1.97637,0.638015,2015.817,0,0,6263.161,3539.304,0,0,3381399,0.019932,199816.9
Geo1,24 April 2023,130134,368678,0,279198,177627,-0.67081,-0.37215,954.2366,3554.51,0,2175.746,1384.054,35755,0,5220741,0.02,199816.9
Geo1,01 May 2023,535777,0,0,785508,272578,0.904394,-1.55619,3928.705,0,0,6121.338,2123.904,0,0,2553059,0.019752,199816.9
Geo1,08 May 2023,86550,219539,0,559214,439444,-0.99707,0.58274,634.6472,2116.626,0,4357.866,3424.109,96087,0,3608483,0.020017,199816.9
Geo1,15 May 2023,36229,136297,0,130550,242123,0.895368,-0.88825,265.6572,1314.071,0,1017.355,1886.601,18016,0,1716890,0.019971,199816.9
Geo1,22 May 2023,454821,0,198343,926726,221204,-1.02683,1.041266,3335.076,0,1473.872,7221.828,1723.602,0,0.135168,3217812,0.019967,199816.9
Geo1,29 May 2023,220321,88774,0,449027,481650,0.76737,0.162716,1615.553,855.8907,0,3499.196,3752.974,346517,0.132843,1042716,0.020015,199816.9
Geo1,05 June 2023,299824,90810,71621,482760,389801,0.587868,0.168194,2198.527,875.5203,532.2103,3762.072,3037.295,401831,0.907228,1746015,0.019942,199816.9
Geo1,12 June 2023,357977,103294,0,89460,565556,-0.43463,-0.0472,2624.946,995.8814,0,697.1475,4406.763,211649,0,4557810,0.020073,199816.9
Geo1,19 June 2023,158945,0,0,146857,0,-1.74725,-1.5113,1165.5,0,0,1144.433,0,0,0,6976897,0.020061,199816.9
Geo1,26 June 2023,181448,500599,0,610585,511608,-0.14198,-0.80556,1330.508,4826.391,0,4758.191,3986.404,324079,0,3372247,0.02007,199816.9
Geo1,03 July 2023,136134,111177,0,632535,286784,-0.76492,-0.16862,998.2329,1071.883,0,4929.245,2234.596,0,0.037961,4464662,0.020051,199816.9
Geo1,10 July 2023,345137,120485,0,430322,0,-1.47215,0.081445,2530.794,1161.624,0,3353.431,0,0,1.052943,4930969,0.020032,199816.9
Geo1,17 July 2023,342757,0,0,98518,71831,-1.92636,-1.76402,2513.342,0,0,767.7351,559.7008,0,0,4443267,0.019927,199816.9
Geo1,24 July 2023,717075,245263,0,409104,470420,-0.41704,0.78221,5258.112,2364.637,0,3188.082,3665.471,141240,0,3753778,0.020094,199816.9
Geo1,31 July 2023,367498,445420,23097,904658,530834,1.249212,0.64434,2694.761,4294.398,171.6321,7049.856,4136.211,277803,0,1828833,0.019984,199816.9
Geo1,07 August 2023,537383,126425,324035,1131695,384719,1.048278,-0.64127,3940.481,1218.893,2407.879,8819.119,2997.697,129012,1.497238,4570133,0.020081,199816.9
Geo1,14 August 2023,643976,0,0,844852,706083,0.184618,-0.55482,4722.098,0,0,6583.797,5501.736,177187,2.790447,2424102,0.020097,199816.9
Geo1,21 August 2023,344612,306215,136814,393001,361840,1.877871,-0.88959,2526.945,2952.29,1016.655,3062.594,2819.425,177958,0.763326,582637.9,0.01991,199816.9
Geo1,28 August 2023,0,0,0,71507,239194,-0.28471,-1.91722,0,0,0,557.2426,1863.778,0,0,1135254,0.019966,199816.9
Geo1,04 September 2023,538446,143267,180990,907193,375809,0.353701,1.222198,3948.275,1381.27,1344.923,7069.61,2928.271,348315,0.774501,4057483,0.019985,199816.9
Geo1,11 September 2023,107567,197571,0,882796,227643,2.0173,-0.9289,788.759,1904.828,0,6879.488,1773.774,415294,0,656120.3,0.020063,199816.9
Geo1,18 September 2023,242290,414898,0,675436,562385,0.625166,-0.18074,1776.646,4000.128,0,5263.565,4382.054,272682,0.517767,3291354,0.020066,199816.9
Geo1,25 September 2023,513674,368522,669588,849629,870599,2.404037,0.765589,3766.629,3553.006,4975.658,6621.023,6783.63,550859,0,870014.2,0.019943,199816.9
Geo1,02 October 2023,3818,517388,0,477573,374079,0.591001,-0.96478,27.99634,4988.257,0,3721.65,2914.791,0,0,2993824,0.020066,199816.9
Geo1,09 October 2023,368852,320876,34789,924345,559545,-1.72565,0.943354,2704.69,3093.64,258.5144,7203.273,4359.925,515646,1.164587,6459066,0.01991,199816.9
Geo1,16 October 2023,276124,0,0,810025,586641,2.308609,0.203006,2024.741,0,0,6312.396,4571.055,629389,0,999437.6,0.019924,199816.9
Geo1,23 October 2023,659648,442410,0,752200,872027,1.15191,0.295003,4837.016,4265.377,0,5861.774,6794.757,362997,2.425441,3390806,0.020116,199816.9
Geo1,30 October 2023,523703,0,0,258118,0,-1.9492,1.257282,3840.169,0,0,2011.472,0,672080,0,5914144,0.019883,199816.9
Geo1,06 November 2023,538866,392142,104092,365307,195258,-0.40701,0.915244,3951.355,3780.732,773.4998,2846.779,1521.433,378596,0.652858,4406246,0.020074,199816.9
Geo1,13 November 2023,190369,320368,559186,1156086,966546,2.386211,0.459942,1395.923,3088.742,4155.269,9009.194,7531.241,254131,0,870047.3,0.019965,199816.9
Geo1,20 November 2023,56609,25717,429737,709620,377168,1.796456,0.271282,415.0981,247.9435,3193.343,5529.956,2938.86,0,0,740076.8,0.020091,199816.9
Geo1,27 November 2023,682305,209591,113949,984496,711504,1.833888,0.524963,5003.153,2020.715,846.7464,7672.021,5543.977,0,0,3487796,0.020028,199816.9
Geo1,04 December 2023,429972,140448,997113,879559,830038,1.207249,1.871436,3152.866,1354.092,7409.472,6854.263,6467.583,542001,0,1373828,0.020156,199816.9
Geo1,11 December 2023,462243,0,296384,974315,569863,-0.06858,-0.50069,3389.5,0,2202.407,7592.682,4440.322,292119,2.370615,3431681,0.019998,199816.9
Geo1,18 December 2023,474296,612121,0,909146,0,-0.00493,1.343887,3477.881,5901.601,0,7084.83,0,542993,0,3673142,0.01993,199816.9
Geo1,25 December 2023,86396,65396,0,236886,292860,0.41938,0.06406,633.5179,630.498,0,1846.015,2281.939,222113,0,3009462,0.019896,199816.9
Geo1,01 January 2024,897814,363680,448431,891343,307507,-0.74792,2.088624,6583.421,3506.323,3332.257,6946.094,2396.067,575692,1.894974,3207907,0.020019,199816.9
Geo1,08 January 2024,42933,0,0,433941,172200,-0.08447,-1.80708,314.8158,0,0,3381.633,1341.767,0,0,5641006,0.020103,199816.9
Geo1,15 January 2024,0,165884,0,878546,281031,1.442481,-0.58291,0,1599.326,0,6846.369,2189.769,95607,0,589451.4,0.020141,199816.9
Geo10,25 January 2021,1640283,881526,0,4531850,2844792,-0.68231,0.172304,12027.74,8498.996,0,35315.98,22166.37,2245629,0.381056,22316264,0.020103,994048.9
Geo10,01 February 2021,3776228,1201307,0,3259231,140799,-0.74468,0.547834,27690.03,11582.08,0,25398.67,1097.093,0,0,26041400,0.020037,994048.9
Geo10,08 February 2021,1493520,1716544,0,2399894,0,-0.9235,-0.32306,10951.57,16549.6,0,18701.99,0,7469,0,17542934,0.019929,994048.9
Geo10,15 February 2021,628321,0,0,4746146,2587246,0.601503,-0.82289,4607.304,0,0,36985.96,20159.59,524398,0.691883,20109734,0.019986,994048.9
Geo10,22 February 2021,3083046,587479,984933,3188312,4294520,1.16996,-0.07236,22607.12,5664.021,7318.962,24846.01,33462.52,0,0,17244990,0.02019,994048.9
Geo10,01 March 2021,394647,0,0,1663231,0,-1.69164,-0.41609,2893.837,0,0,12961.29,0,512477,0.106849,26752062,0.020161,994048.9
Geo10,08 March 2021,1126788,0,0,2516165,126499,-1.52007,-0.74161,8262.425,0,0,19608.07,985.669,0,0,27003968,0.019917,994048.9
Geo10,15 March 2021,1366491,0,459958,4704638,1268181,1.910279,-0.05033,10020.1,0,3417.913,36662.49,9881.554,888291,0,16709609,0.020025,994048.9
Geo10,22 March 2021,830365,2016669,0,4167506,2211572,0.56592,-2.09045,6088.836,19443.17,0,32476.71,17232.37,1772606,0.409584,17787674,0.020101,994048.9
